"","flightsbinded.Date","flightsbinded.AIRLINE","flightsbinded.ORIGIN_AIRPORT","flightsbinded.DISTANCE","flightsbinded.DEPARTURE_DELAY","flightsbinded.TAXI_OUT","flightsbinded.WHEELS_OFF","flightsbinded.TAXI_IN","flightsbinded.WHEELS_OFF.1","flightsbinded.ARRIVAL_DELAY"
"16907",2015-11-10,"AA","CLT",2296,-4,26,1512,6,1512,-4
"16908",2015-11-10,"WN","SAN",447,-1,11,1500,3,1500,-2
"16909",2015-11-10,"AA","PHX",651,-5,24,1514,6,1514,-4
"16910",2015-11-10,"OO","PSP",421,-10,9,1454,4,1454,-15
"16911",2015-11-10,"UA","BOS",2704,2,10,1509,10,1509,-29
"16912",2015-11-10,"AS","SEA",679,10,9,1519,6,1519,-5
"16913",2015-11-10,"B6","LAS",414,6,22,1528,5,1528,1
"16914",2015-11-10,"DL","LAX",337,-5,13,1508,4,1508,-11
"16915",2015-11-10,"VX","ORD",1846,-2,13,1511,4,1511,-11
"16916",2015-11-10,"OO","MSP",1589,-4,16,1515,5,1515,-32
"16917",2015-11-10,"HA","OGG",2338,-7,12,1510,11,1510,-14
"16918",2015-11-10,"UA","DEN",967,-4,9,1515,11,1515,-18
"16919",2015-11-10,"UA","ORD",1846,-3,14,1522,8,1522,-24
"16920",2015-11-10,"UA","LAS",414,3,14,1536,6,1536,-12
"16921",2015-11-10,"OO","SBA",262,-7,11,1524,6,1524,-13
"16922",2015-11-10,"UA","EWR",2565,25,16,1610,11,1610,16
"16923",2015-11-10,"AA","JFK",2586,-3,27,1554,5,1554,-18
"16924",2015-11-10,"VX","LAX",337,-6,11,1535,5,1535,0
"16925",2015-11-10,"OO","ONT",363,-12,19,1540,4,1540,-10
"16926",2015-11-10,"DL","JFK",2586,-3,33,1605,11,1605,-10
"16927",2015-11-10,"WN","LAX",337,-5,8,1538,3,1538,-10
"16928",2015-11-10,"AA","ORD",1846,21,19,1618,3,1618,20
"16929",2015-11-10,"WN","PHX",651,49,9,1638,4,1638,45
"16930",2015-11-10,"AA","DFW",1464,-3,10,1552,4,1552,-8
"16931",2015-11-10,"OO","MRY",77,-6,13,1554,6,1554,-8
"16932",2015-11-10,"DL","MSP",1589,-3,15,1602,5,1602,-13
"16933",2015-11-10,"VX","LAS",414,3,12,1605,6,1605,-1
"16934",2015-11-10,"DL","DTW",2079,88,14,1737,7,1737,64
"16935",2015-11-10,"UA","SEA",679,-3,13,1606,5,1606,-26
"16936",2015-11-10,"B6","JFK",2586,10,38,1647,9,1647,8
"16937",2015-11-10,"UA","IAH",1635,253,11,2023,32,2023,259
"16938",2015-11-10,"AA","LAX",337,-8,11,1603,3,1603,-26
"16939",2015-11-10,"WN","SAN",447,-2,17,1615,9,1615,9
"16940",2015-11-10,"UA","OGG",2338,-11,10,1600,18,1600,-17
"16941",2015-11-10,"UA","ORD",1846,-4,20,1619,6,1619,-17
"16942",2015-11-10,"AA","PHL",2521,-5,18,1618,9,1618,-30
"16943",2015-11-10,"UA","SAN",447,29,13,1648,5,1648,18
"16944",2015-11-10,"OO","SAT",1482,0,18,1625,6,1625,4
"16945",2015-11-10,"OO","DFW",1464,-1,20,1626,3,1626,-5
"16946",2015-11-10,"OO","SLC",599,79,20,1748,3,1748,66
"16947",2015-11-10,"UA","PHX",651,12,12,1640,6,1640,5
"16948",2015-11-10,"OO","RDD",199,0,20,1637,4,1637,1
"16949",2015-11-10,"UA","LAX",337,-2,22,1638,5,1638,-6
"16950",2015-11-10,"DL","ATL",2139,-2,27,1653,14,1653,8
"16951",2015-11-10,"VX","JFK",2586,-4,18,1644,5,1644,-28
"16952",2015-11-10,"AA","CLT",2296,-3,24,1656,8,1656,0
"16953",2015-11-10,"UA","EWR",2565,5,16,1656,3,1656,-9
"16954",2015-11-10,"B6","BOS",2704,-4,16,1652,4,1652,-27
"16955",2015-11-10,"WN","LAS",414,57,10,1747,11,1747,56
"16956",2015-11-10,"WN","SNA",372,-4,12,1648,6,1648,-5
"16957",2015-11-10,"OO","LAS",414,-4,12,1650,6,1650,-11
"16958",2015-11-10,"VX","LAX",337,-5,17,1657,4,1657,0
"16959",2015-11-10,"UA","IAD",2419,-3,22,1708,18,1708,-5
"16960",2015-11-10,"AA","MIA",2585,1,15,1711,7,1711,-15
"16961",2015-11-10,"AS","PSP",421,-8,8,1655,7,1655,-15
"16962",2015-11-10,"UA","PDX",550,-7,8,1656,5,1656,-29
"16963",2015-11-10,"OO","SLC",599,16,20,1731,5,1731,12
"16964",2015-11-10,"AA","DFW",1464,-2,15,1713,4,1713,-11
"16965",2015-11-10,"AA","ORD",1846,-7,16,1709,4,1709,-16
"16966",2015-11-10,"AA","JFK",2586,-6,27,1721,3,1721,-26
"16967",2015-11-10,"DL","JFK",2586,-4,30,1726,6,1726,-15
"16968",2015-11-10,"DL","LAX",337,-6,19,1713,4,1713,-9
"16969",2015-11-10,"UA","SEA",679,-5,13,1708,5,1708,-28
"16970",2015-11-10,"VX","LAS",414,16,16,1732,5,1732,18
"16971",2015-11-10,"OO","BUR",326,-8,21,1714,6,1714,-3
"16972",2015-11-10,"UA","SNA",372,0,9,1711,6,1711,-12
"16973",2015-11-10,"OO","RNO",192,-8,13,1714,4,1714,-17
"16974",2015-11-10,"B6","LGB",354,-6,10,1714,6,1714,-9
"16975",2015-11-10,"OO","FAT",158,66,15,1831,5,1831,64
"16976",2015-11-10,"AA","LAX",337,-5,25,1735,4,1735,-3
"16977",2015-11-10,"VX","DCA",2442,-3,23,1735,5,1735,-7
"16978",2015-11-10,"OO","LAX",337,2,14,1731,4,1731,-7
"16979",2015-11-10,"UA","MCI",1499,0,25,1745,5,1745,-2
"16980",2015-11-10,"VX","SEA",679,4,15,1739,5,1739,0
"16981",2015-11-10,"F9","PHX",651,11,17,1748,7,1748,19
"16982",2015-11-10,"OO","BFL",238,-15,16,1721,5,1721,-13
"16983",2015-11-10,"VX","SAN",447,-2,14,1737,6,1737,0
"16984",2015-11-10,"OO","SLC",599,-11,21,1735,7,1735,-21
"16985",2015-11-10,"VX","EWR",2565,76,14,1859,7,1859,69
"16986",2015-11-10,"UA","ORD",1846,21,20,1811,5,1811,2
"16987",2015-11-10,"VX","AUS",1504,-6,10,1734,8,1734,-3
"16988",2015-11-10,"VX","LAX",337,-5,15,1740,7,1740,1
"16989",2015-11-10,"OO","SAN",447,20,17,1807,4,1807,13
"16990",2015-11-10,"UA","EWR",2565,-2,23,1756,5,1756,-11
"16991",2015-11-10,"UA","IAD",2419,0,22,1757,7,1757,-3
"16992",2015-11-10,"OO","SMF",86,-11,18,1745,7,1745,-4
"16993",2015-11-10,"UA","DEN",967,0,10,1750,5,1750,-28
"16994",2015-11-10,"VX","FLL",2584,-5,31,1806,6,1806,2
"16995",2015-11-10,"UA","IAH",1635,-7,14,1753,10,1753,-18
"16996",2015-11-10,"UA","MSY",1911,-6,9,1750,4,1750,-23
"16997",2015-11-10,"DL","MSP",1589,-4,22,1808,7,1808,-5
"16998",2015-11-10,"UA","BOS",2704,-9,12,1753,7,1753,-33
"16999",2015-11-10,"DL","DTW",2079,-6,11,1759,4,1759,-23
"17000",2015-11-10,"AA","PHL",2521,-5,14,1804,7,1804,-28
"17001",2015-11-10,"OO","SBA",262,-4,11,1802,3,1802,-7
"17002",2015-11-10,"UA","MCO",2446,1,14,1812,6,1812,2
"17003",2015-11-10,"OO","BOI",522,-11,13,1800,5,1800,-25
"17004",2015-11-10,"DL","LAX",337,-11,13,1802,11,1802,-11
"17005",2015-11-10,"OO","ONT",363,-11,19,1808,7,1808,-6
"17006",2015-11-10,"UA","SAN",447,-5,16,1812,7,1812,-8
"17007",2015-11-10,"OO","SNA",372,6,13,1822,5,1822,2
"17008",2015-11-10,"AA","CLT",2296,4,20,1829,6,1829,-6
"17009",2015-11-10,"UA","AUS",1504,-2,10,1816,8,1816,-12
"17010",2015-11-10,"OO","MSP",1589,-2,13,1820,5,1820,-12
"17011",2015-11-10,"AA","JFK",2586,-5,27,1832,6,1832,-21
"17012",2015-11-10,"AA","PHX",651,12,13,1835,4,1835,6
"17013",2015-11-10,"AS","PDX",550,-6,11,1815,8,1815,-25
"17014",2015-11-10,"VX","DAL",1476,-3,9,1816,7,1816,3
"17015",2015-11-10,"AA","LAX",337,-12,23,1826,7,1826,-7
"17016",2015-11-10,"VX","IAD",2419,-8,21,1828,5,1828,-1
"17017",2015-11-10,"UA","FLL",2584,-1,14,1829,8,1829,-13
"17018",2015-11-10,"UA","PHX",651,-5,10,1823,5,1823,-16
"17019",2015-11-10,"VX","ORD",1846,-6,24,1838,4,1838,-16
"17020",2015-11-10,"UA","PHL",2521,83,11,1955,5,1955,51
"17021",2015-11-10,"UA","ORD",1846,3,19,1850,25,1850,5
"17022",2015-11-10,"WN","LAS",414,16,15,1901,5,1901,16
"17023",2015-11-10,"OO","PSP",421,-12,11,1829,4,1829,-18
"17024",2015-11-10,"UA","EWR",2565,-1,20,1855,35,1855,9
"17025",2015-11-10,"AS","SEA",679,-2,11,1849,8,1849,-16
"17026",2015-11-10,"VX","LAS",414,1,14,1855,6,1855,1
"17027",2015-11-10,"VX","LAX",337,7,12,1859,5,1859,5
"17028",2015-11-10,"WN","DEN",967,-2,16,1854,7,1854,-11
"17029",2015-11-10,"UA","DEN",967,1,17,1903,5,1903,-14
"17030",2015-11-10,"WN","SNA",372,-5,9,1849,4,1849,-9
"17031",2015-11-10,"UA","LAS",414,-15,18,1849,10,1849,-19
"17032",2015-11-10,"VX","JFK",2586,0,20,1910,3,1910,-14
"17033",2015-11-10,"WN","PHX",651,0,10,1900,3,1900,0
"17034",2015-11-10,"UA","IAD",2419,9,14,1918,11,1918,-6
"17035",2015-11-10,"OO","BUR",326,-12,12,1858,5,1858,-14
"17036",2015-11-10,"VX","BOS",2704,-5,11,1905,8,1905,-22
"17037",2015-11-10,"OO","MFR",329,0,16,1915,4,1915,-1
"17038",2015-11-10,"AA","DFW",1464,-3,17,1914,28,1914,8
"17039",2015-11-10,"DL","LAX",337,-8,19,1911,4,1911,-16
"17040",2015-11-10,"F9","LAS",414,19,19,1938,10,1938,26
"17041",2015-11-10,"OO","ONT",363,10,18,1928,3,1928,6
"17042",2015-11-10,"OO","DFW",1464,-6,23,1917,9,1917,-7
"17043",2015-11-10,"UA","SAN",447,-6,9,1904,6,1904,-21
"17044",2015-11-10,"B6","FLL",2584,0,12,1914,8,1914,-14
"17045",2015-11-10,"AA","LAX",337,-11,25,1929,3,1929,-11
"17046",2015-11-10,"UA","ORD",1846,-1,24,1943,32,1943,15
"17047",2015-11-10,"DL","ATL",2139,-2,59,2023,8,2023,30
"17048",2015-11-10,"UA","PDX",550,-4,11,1934,19,1934,-7
"17049",2015-11-10,"DL","MSP",1589,-5,13,1936,13,1936,-26
"17050",2015-11-10,"DL","JFK",2586,-5,28,1953,19,1953,-15
"17051",2015-11-10,"UA","SEA",679,-7,14,1937,44,1937,16
"17052",2015-11-10,"UA","IAH",1635,-6,18,1943,8,1943,-13
"17053",2015-11-10,"VX","SEA",679,-3,13,1945,7,1945,-13
"17054",2015-11-10,"UA","EWR",2565,225,15,2336,7,2336,182
"17055",2015-11-10,"B6","LAS",414,0,15,1955,12,1955,-7
"17056",2015-11-10,"WN","LAX",337,-2,11,1949,5,1949,-5
"17057",2015-11-10,"WN","LAS",414,-2,10,1948,17,1948,1
"17058",2015-11-10,"UA","LAX",337,-5,19,1958,19,1958,0
"17059",2015-11-10,"UA","BOS",2704,-6,13,1952,5,1952,-41
"17060",2015-11-10,"WN","SAN",447,-4,10,1951,5,1951,-7
"17061",2015-11-10,"AA","MIA",2585,-3,14,2000,9,2000,-8
"17062",2015-11-10,"B6","JFK",2586,8,18,2016,11,2016,-12
"17063",2015-11-10,"WN","MDW",1855,0,14,2009,6,2009,-20
"17064",2015-11-10,"OO","PHX",651,-9,21,2010,6,2010,-9
"17065",2015-11-10,"DL","LAX",337,-2,18,2016,5,2016,-14
"17066",2015-11-10,"OO","RDM",462,1,8,2009,4,2009,-16
"17067",2015-11-10,"UA","SAN",447,-8,19,2012,6,2012,-13
"17068",2015-11-10,"DL","DTW",2079,-4,30,2030,11,2030,-3
"17069",2015-11-10,"OO","EUG",451,-1,13,2018,4,2018,-9
"17070",2015-11-10,"AA","ORD",1846,-2,14,2023,4,2023,-21
"17071",2015-11-10,"VX","SAN",447,0,10,2025,4,2025,-12
"17072",2015-11-10,"AA","CLT",2296,-5,26,2041,5,2041,-10
"17073",2015-11-10,"UA","LAX",337,-7,14,2032,4,2032,-20
"17074",2015-11-10,"B6","LGB",354,-6,17,2041,6,2041,-3
"17075",2015-11-10,"OO","ACV",250,37,16,2124,4,2124,38
"17076",2015-11-10,"WN","LAX",337,-7,12,2040,5,2040,-9
"17077",2015-11-10,"OO","SBA",262,-7,10,2038,4,2038,-6
"17078",2015-11-10,"AA","DFW",1464,-6,24,2058,4,2058,-2
"17079",2015-11-10,"OO","SBP",190,-7,27,2101,9,2101,7
"17080",2015-11-10,"OO","SMF",86,-5,17,2056,4,2056,-2
"17081",2015-11-10,"F9","DEN",967,0,10,2055,5,2055,-14
"17082",2015-11-10,"DL","LAX",337,-3,16,2113,4,2113,-15
"17083",2015-11-10,"DL","ATL",2139,-2,18,2122,10,2122,5
"17084",2015-11-10,"OO","ONT",363,-10,15,2112,3,2112,-18
"17085",2015-11-10,"AA","PHX",651,68,11,2239,5,2239,56
"17086",2015-11-10,"UA","IAH",1635,-5,24,2140,7,2140,-6
"17087",2015-11-10,"WN","SNA",372,-1,5,2129,4,2129,-8
"17088",2015-11-10,"WN","SAN",447,-4,8,2134,6,2134,-10
"17089",2015-11-10,"AA","JFK",2586,-1,26,2200,4,2200,-32
"17090",2015-11-10,"UA","EWR",2565,18,17,2215,7,2215,-9
"17091",2015-11-10,"VX","LAX",337,-1,7,2151,7,2151,-5
"17092",2015-11-10,"AS","SEA",679,-2,12,2200,7,2200,-11
"17093",2015-11-10,"UA","HNL",2398,365,17,417,14,417,357
"17094",2015-11-10,"AA","DFW",1464,-3,15,2212,3,2212,-3
"17095",2015-11-10,"UA","IAD",2419,-8,15,2217,5,2217,-28
"17096",2015-11-10,"WN","DEN",967,-6,10,2214,4,2214,-22
"17097",2015-11-10,"UA","KOA",2367,-9,13,2217,4,2217,-19
"17098",2015-11-10,"DL","SLC",599,0,13,2228,5,2228,-16
"17099",2015-11-10,"UA","ORD",1846,3,17,2250,6,2250,-11
"17100",2015-11-10,"UA","LAX",337,-12,25,2259,3,2259,-17
"17101",2015-11-10,"UA","OGG",2338,-14,13,2307,5,2307,-24
"17102",2015-11-10,"UA","HNL",2398,2,13,5,4,5,-26
"17103",2015-11-11,"OO","RNO",192,-1,23,537,5,537,-1
"17104",2015-11-11,"OO","SEA",679,0,15,530,4,530,-14
"17105",2015-11-11,"OO","EUG",451,-11,17,536,5,536,-16
"17106",2015-11-11,"OO","RDD",199,-11,35,554,6,554,-3
"17107",2015-11-11,"OO","ONT",363,-13,17,534,4,534,-16
"17108",2015-11-11,"OO","MRY",77,-6,18,557,3,557,-8
"17109",2015-11-11,"OO","MFR",329,-9,16,607,5,607,-16
"17110",2015-11-11,"UA","ORD",1846,-6,12,606,4,606,-29
"17111",2015-11-11,"UA","PIT",2254,-7,11,604,6,604,-30
"17112",2015-11-11,"UA","PHL",2521,-2,11,609,7,609,-23
"17113",2015-11-11,"UA","EWR",2565,-1,16,615,44,615,21
"17114",2015-11-11,"OO","SMX",216,-8,12,604,4,604,-19
"17115",2015-11-11,"OO","SMF",86,-9,15,606,6,606,-14
"17116",2015-11-11,"OO","ACV",250,-8,18,610,6,610,-6
"17117",2015-11-11,"OO","MCI",1499,-8,22,614,9,614,-6
"17118",2015-11-11,"UA","LAS",414,-4,25,626,6,626,-3
"17119",2015-11-11,"OO","SBA",262,-7,14,612,3,612,-18
"17120",2015-11-11,"UA","LAX",337,-12,13,607,4,607,-29
"17121",2015-11-11,"UA","BOS",2704,-6,9,610,12,610,-18
"17122",2015-11-11,"WN","LAX",337,-4,24,630,5,630,-7
"17123",2015-11-11,"OO","RDM",462,-2,15,629,3,629,-13
"17124",2015-11-11,"OO","EUG",451,-2,15,633,3,633,-5
"17125",2015-11-11,"F9","IAH",1635,-4,11,627,10,627,5
"17126",2015-11-11,"OO","SBP",190,-10,8,618,4,618,-27
"17127",2015-11-11,"AS","SLC",599,-4,11,637,9,637,-23
"17128",2015-11-11,"UA","BWI",2457,-7,15,638,3,638,-22
"17129",2015-11-11,"OO","ABQ",896,-8,14,636,4,636,-21
"17130",2015-11-11,"OO","OKC",1384,-11,11,635,12,635,-20
"17131",2015-11-11,"UA","IAD",2419,-13,12,636,15,636,-18
"17132",2015-11-11,"UA","LAX",337,-7,16,648,5,648,-22
"17133",2015-11-11,"WN","SAN",447,11,17,708,5,708,9
"17134",2015-11-11,"UA","MCO",2446,-1,22,706,21,706,8
"17135",2015-11-11,"UA","RDU",2400,7,12,704,40,704,33
"17136",2015-11-11,"VX","PDX",550,-2,10,653,8,653,0
"17137",2015-11-11,"WN","SNA",372,-4,23,704,4,704,-13
"17138",2015-11-11,"OO","FAT",158,-3,15,657,5,657,-12
"17139",2015-11-11,"OO","SNA",372,-4,27,708,4,708,-13
"17140",2015-11-11,"AS","SEA",679,-5,13,703,8,703,-20
"17141",2015-11-11,"F9","ORD",1846,-1,25,719,6,719,5
"17142",2015-11-11,"OO","BOI",522,-2,38,733,8,733,9
"17143",2015-11-11,"AA","MIA",2585,-1,24,723,5,723,2
"17144",2015-11-11,"AA","JFK",2586,-7,31,724,8,724,12
"17145",2015-11-11,"AS","PDX",550,-9,24,715,7,715,-15
"17146",2015-11-11,"B6","JFK",2586,-3,37,734,7,734,3
"17147",2015-11-11,"B6","BOS",2704,-3,13,710,6,710,-25
"17148",2015-11-11,"DL","JFK",2586,-7,38,731,5,731,3
"17149",2015-11-11,"DL","LAX",337,-1,13,712,4,712,-15
"17150",2015-11-11,"UA","MSP",1589,-10,9,659,5,659,-34
"17151",2015-11-11,"UA","EWR",2565,71,17,828,17,828,61
"17152",2015-11-11,"UA","PDX",550,-5,24,719,4,719,-8
"17153",2015-11-11,"UA","CLE",2161,-5,9,704,9,704,-23
"17154",2015-11-11,"VX","SEA",679,-2,13,711,3,711,-7
"17155",2015-11-11,"VX","SAN",447,-12,21,709,6,709,-2
"17156",2015-11-11,"VX","LAX",337,-7,12,705,5,705,-8
"17157",2015-11-11,"UA","ORD",1846,-2,17,717,11,717,-4
"17158",2015-11-11,"OO","BUR",326,-8,23,720,11,720,-7
"17159",2015-11-11,"OO","STL",1735,-5,14,716,4,716,-20
"17160",2015-11-11,"UA","DFW",1464,-9,20,721,11,721,-7
"17161",2015-11-11,"WN","LAX",337,-4,20,726,5,726,4
"17162",2015-11-11,"AA","DFW",1464,42,18,815,5,815,43
"17163",2015-11-11,"UA","IAH",1635,12,32,759,12,759,18
"17164",2015-11-11,"UA","IND",1943,-8,24,731,9,731,-6
"17165",2015-11-11,"UA","SEA",679,-1,21,737,14,737,-6
"17166",2015-11-11,"UA","ATL",2139,11,12,741,19,741,23
"17167",2015-11-11,"AA","ORD",1846,0,16,736,7,736,1
"17168",2015-11-11,"VX","IAD",2419,-10,8,718,5,718,-27
"17169",2015-11-11,"UA","HNL",2398,-3,20,742,9,742,-15
"17170",2015-11-11,"AA","CLT",2296,-6,25,749,5,749,15
"17171",2015-11-11,"VX","JFK",2586,-4,34,800,7,800,2
"17172",2015-11-11,"VX","EWR",2565,-2,10,738,5,738,-11
"17173",2015-11-11,"UA","BOS",2704,-4,13,742,10,742,-25
"17174",2015-11-11,"UA","AUS",1504,-4,10,741,10,741,-13
"17175",2015-11-11,"WN","LAS",414,-2,12,745,18,745,-7
"17176",2015-11-11,"VX","AUS",1504,-4,12,748,2,748,3
"17177",2015-11-11,"AA","PHL",2521,-1,21,805,6,805,-19
"17178",2015-11-11,"OO","XNA",1550,-6,24,803,7,803,12
"17179",2015-11-11,"UA","LAS",414,-7,15,758,13,758,-30
"17180",2015-11-11,"VX","DAL",1476,-4,8,754,7,754,4
"17181",2015-11-11,"B6","LGB",354,-6,12,801,8,801,-16
"17182",2015-11-11,"UA","DEN",967,5,31,831,71,831,66
"17183",2015-11-11,"OO","SAN",447,-1,20,816,3,816,-13
"17184",2015-11-11,"AA","LAX",337,-7,27,820,2,820,-6
"17185",2015-11-11,"UA","EWR",2565,22,22,844,11,844,8
"17186",2015-11-11,"VX","ORD",1846,17,13,830,3,830,1
"17187",2015-11-11,"WN","PHX",651,-11,12,801,8,801,-9
"17188",2015-11-11,"UA","LAX",337,-7,18,813,9,813,-18
"17189",2015-11-11,"UA","ORD",1846,31,16,853,5,853,9
"17190",2015-11-11,"DL","ATL",2139,1,15,826,5,826,-18
"17191",2015-11-11,"WN","DEN",967,-2,21,829,5,829,-3
"17192",2015-11-11,"WN","SAN",447,4,7,821,5,821,-5
"17193",2015-11-11,"AA","JFK",2586,-8,25,832,5,832,-23
"17194",2015-11-11,"DL","JFK",2586,-7,23,831,14,831,-9
"17195",2015-11-11,"UA","SNA",372,13,8,836,3,836,-6
"17196",2015-11-11,"UA","IAD",2419,-2,11,824,17,824,-3
"17197",2015-11-11,"WN","MDW",1855,-2,16,829,5,829,-13
"17198",2015-11-11,"OO","ONT",363,-12,16,819,3,819,-19
"17199",2015-11-11,"WN","SNA",372,-1,7,826,5,826,-12
"17200",2015-11-11,"UA","DCA",2442,1,20,851,26,851,0
"17201",2015-11-11,"OO","SLC",599,-1,15,844,5,844,-15
"17202",2015-11-11,"OO","PSP",421,-15,19,834,7,834,-14
"17203",2015-11-11,"DL","DTW",2079,-3,17,849,8,849,-14
"17204",2015-11-11,"OO","SLC",599,-7,19,847,7,847,-7
"17205",2015-11-11,"UA","PHX",651,-8,11,839,28,839,7
"17206",2015-11-11,"AA","PHX",651,-5,25,859,3,859,-6
"17207",2015-11-11,"OO","TUS",751,-5,12,847,3,847,-8
"17208",2015-11-11,"OO","SEA",679,-3,18,855,8,855,-12
"17209",2015-11-11,"WN","DAL",1476,-1,7,851,5,851,-4
"17210",2015-11-11,"OO","SBA",262,-8,11,858,7,858,-10
"17211",2015-11-11,"OO","SMF",86,-3,31,925,5,925,5
"17212",2015-11-11,"DL","LAX",337,0,16,916,4,916,-12
"17213",2015-11-11,"UA","EWR",2565,-6,27,921,26,921,-1
"17214",2015-11-11,"UA","BOS",2704,11,18,929,6,929,-7
"17215",2015-11-11,"VX","BOS",2704,-7,12,905,5,905,-30
"17216",2015-11-11,"AA","DFW",1464,-2,17,920,10,920,-4
"17217",2015-11-11,"UA","ORD",1846,21,15,941,6,941,5
"17218",2015-11-11,"VX","LAX",337,-4,11,912,5,912,-14
"17219",2015-11-11,"B6","JFK",2586,0,18,928,12,928,-13
"17220",2015-11-11,"VX","SAN",447,2,16,928,3,928,-1
"17221",2015-11-11,"UA","IAH",1635,-5,31,937,8,937,-3
"17222",2015-11-11,"OO","FAT",158,0,26,938,5,938,6
"17223",2015-11-11,"DL","MSP",1589,1,13,929,5,929,-27
"17224",2015-11-11,"OO","SNA",372,-11,15,929,5,929,-14
"17225",2015-11-11,"AA","CLT",2296,-7,13,936,5,936,7
"17226",2015-11-11,"DL","JFK",2586,-6,22,951,19,951,0
"17227",2015-11-11,"UA","LAX",337,-5,17,950,31,950,-16
"17228",2015-11-11,"WN","LAX",337,-3,9,946,5,946,-14
"17229",2015-11-11,"AS","SEA",679,-10,22,957,22,957,-3
"17230",2015-11-11,"DL","ATL",2139,17,14,1026,3,1026,-4
"17231",2015-11-11,"UA","ORD",1846,-2,13,1006,5,1006,-26
"17232",2015-11-11,"UA","PDX",550,-9,12,1001,27,1001,2
"17233",2015-11-11,"AS","PDX",550,-6,16,1010,23,1010,-3
"17234",2015-11-11,"DL","LAX",337,-6,21,1015,4,1015,-11
"17235",2015-11-11,"UA","IAD",2419,-5,12,1007,5,1007,-21
"17236",2015-11-11,"VX","IAD",2419,1,11,1012,7,1012,3
"17237",2015-11-11,"WN","STL",1735,-4,12,1008,4,1008,-10
"17238",2015-11-11,"UA","DEN",967,1,20,1024,6,1024,-8
"17239",2015-11-11,"OO","ONT",363,-5,15,1013,6,1013,-12
"17240",2015-11-11,"B6","LAS",414,-9,15,1017,18,1017,-17
"17241",2015-11-11,"AA","ORD",1846,94,13,1159,4,1159,94
"17242",2015-11-11,"OO","ACV",250,11,4,1028,5,1028,-2
"17243",2015-11-11,"AA","PHL",2521,-5,23,1033,6,1033,-27
"17244",2015-11-11,"OO","BFL",238,-17,17,1015,12,1015,-19
"17245",2015-11-11,"B6","FLL",2584,-3,17,1032,6,1032,-5
"17246",2015-11-11,"UA","IAH",1635,-9,17,1026,11,1026,-14
"17247",2015-11-11,"VX","SEA",679,-8,12,1024,9,1024,-17
"17248",2015-11-11,"WN","SAN",447,-1,8,1027,5,1027,-13
"17249",2015-11-11,"F9","DEN",967,94,16,1210,6,1210,88
"17250",2015-11-11,"UA","DFW",1464,-5,16,1032,7,1032,-11
"17251",2015-11-11,"UA","LAS",414,-1,15,1039,10,1039,-16
"17252",2015-11-11,"UA","LAX",337,-6,26,1045,12,1045,-22
"17253",2015-11-11,"OO","RNO",192,-10,10,1028,5,1028,-26
"17254",2015-11-11,"AA","JFK",2586,-3,17,1044,4,1044,-23
"17255",2015-11-11,"VX","EWR",2565,-3,9,1036,4,1036,-14
"17256",2015-11-11,"VX","JFK",2586,-6,15,1039,7,1039,-8
"17257",2015-11-11,"OO","BUR",326,-6,15,1039,11,1039,-16
"17258",2015-11-11,"UA","SAN",447,1,17,1053,5,1053,-15
"17259",2015-11-11,"WN","SNA",372,7,9,1051,3,1051,-5
"17260",2015-11-11,"OO","BOI",522,3,14,1053,3,1053,-5
"17261",2015-11-11,"OO","SBA",262,-11,16,1045,3,1045,-20
"17262",2015-11-11,"OO","EUG",451,10,11,1102,4,1102,-4
"17263",2015-11-11,"UA","ORD",1846,2,13,1057,6,1057,-15
"17264",2015-11-11,"OO","SMF",86,-10,8,1043,4,1043,-24
"17265",2015-11-11,"OO","PSP",421,-9,14,1050,4,1050,-15
"17266",2015-11-11,"OO","MFR",329,0,12,1106,3,1106,-8
"17267",2015-11-11,"B6","JFK",2586,4,24,1128,8,1128,5
"17268",2015-11-11,"DL","LAX",337,-5,13,1108,3,1108,-20
"17269",2015-11-11,"UA","EWR",2565,-1,20,1119,6,1119,-7
"17270",2015-11-11,"DL","ATL",2139,-2,17,1119,9,1119,-10
"17271",2015-11-11,"AA","DFW",1464,-3,14,1116,7,1116,0
"17272",2015-11-11,"VX","LAS",414,1,11,1127,6,1127,-10
"17273",2015-11-11,"WN","LAX",337,-1,13,1127,5,1127,-9
"17274",2015-11-11,"OO","SLC",599,-7,26,1138,4,1138,-10
"17275",2015-11-11,"AA","PHX",651,-4,19,1135,4,1135,-15
"17276",2015-11-11,"DL","SLC",599,-6,17,1131,4,1131,-15
"17277",2015-11-11,"WN","LAS",414,-2,21,1139,5,1139,-6
"17278",2015-11-11,"OO","SNA",372,-11,14,1123,5,1123,-12
"17279",2015-11-11,"AS","SEA",679,-7,18,1136,9,1136,-17
"17280",2015-11-11,"VX","LAX",337,-5,10,1130,2,1130,-11
"17281",2015-11-11,"UA","DEN",967,1,11,1138,7,1138,-23
"17282",2015-11-11,"DL","JFK",2586,-7,16,1139,10,1139,-11
"17283",2015-11-11,"OO","LAX",337,-5,23,1148,3,1148,-30
"17284",2015-11-11,"OO","LAS",414,-1,18,1148,3,1148,-15
"17285",2015-11-11,"OO","SEA",679,31,29,1233,4,1233,17
"17286",2015-11-11,"UA","SAN",447,-4,14,1150,7,1150,-16
"17287",2015-11-11,"UA","BOS",2704,-7,10,1145,4,1145,-44
